SYMBOL HCT15_LARGE_INTESTINE
ACTR3BP5 -0.0191
LOC399753 -0.009
LMAN1 -0.0178
FLJ41350 0.0178
C10orf120 0.0163
LOC399815 0.0163
METTL10 0.0163
FLJ37035 0.0163
FOXI2 0.0163
FLJ46300 0.0163
LOC399829 0.0163
SPRNP1 0.0163
FLJ45445 -0.0266
NAV2-AS4 0.0275
HNRNPKP3 -0.0167
FAM180B -0.0167
PCNXL3 0.0252
FLJ42102 0.0022
C11orf87 -0.0236
C11orf92 -0.0236
C11orf88 -0.0236
MIR100HG -0.0236
PATE2 -0.0236
PATE4 -0.0236
FLJ39051 -0.0236
SNX19 0.0016
ASIC2 0.0082
ARL1 -0.0335
LMNA -0.0121
LOC400027 0.0318
LOC400043 0.0318
FLJ41278 0.021
MKRN9P -0.004
C12orf76 0.029
LOC400084 -0.0847
FLJ37505 -0.0847
LMNB1 -0.0159
SERTM1 -0.0125
LINC00547 -0.0125
LINC00548 -0.0125
C13orf35 0.0728
FLJ22447 0.0054
PLEKHD1 -0.0047
FOXN3-AS1 -0.0293
LINC00642 -0.0293
DICER1-AS1 -0.0293
C14orf180 0.0133
HERC2P2 0.0083
C15orf53 -0.0079
C15orf54 -0.0079
LMO1 0.0091
ST20 -0.0029
FAM174B 0.0047
LOC400456 0.0181
LMO2 -0.0167
BCAR4 0
C16orf88 0
CRYM-AS1 0
FLJ21408 0
FLJ26245 -0.008
LOC400548 0.0217
FOXF1-AS1 0.0217
LOC400558 0.0217
C17orf97 0.1504
MED11 -7e-04
KRT16P2 0.0196
GRAPL 0.0385
C17orf102 0.0082
TOB1-AS1 0.0445
KCNJ2-AS1 0.0122
LINC00511 0.0122
LOC400620 0.0122
FLJ45079 0.0122
TEX19 0.0355
LINC00668 -0.0187
LOC400654 -0.0178
LOC400655 0.0036
LOC400657 0.0036
PRSS57 -0.0266
VMAC -0.0266
LOC400680 -0.0266
LOC400684 -0.0266
LOC400685 -0.0266
LGALS17A -0.0266
PRICKLE3 -0.005
SIGLEC16 0.0087
FLJ26850 0.0087
ZNF880 0.0224
ZNF772 -0.0173
PRAMEF4 0.009
PRAMEF13 0.009
SH2D5 0.0115
NCMAP 0.0115
LOC400752 0.0115
C1orf141 0.0177
GBP1P1 0.0613
FLJ27354 0.0613
MIR137HG 0.0613
C1orf226 -0.0121
LOC400794 -0.0121
C1orf220 -0.0018
LMO7 0.0872
C1orf140 0.0162
NBPF9 0.0288
FAM177B 0.0162
DEFB132 0.0988
C20orf202 0.0988
FLJ33581 0.0099
LINC00114 0.0593
LOC400891 0.0221
BCRP2 0.0221
LMX1A -0.0121
CHCHD10 0.0221
LOC400927 0.0221
MIRLET7BHG 0.0067
FLJ46257 0.0067
IL17REL 0.0067
LOC400940 -0.0313
LINC00487 -0.0313
FLJ12334 0.0067
C2orf91 0.4252
UNQ6975 -0.0128
EML6 0.0303
FLJ30838 -0.006
FLJ16341 -0.006
LOC400958 -0.006
PCBP1-AS1 -0.006
PAIP2B -0.006
FLJ42351 -0.0024
PHOX2A 0.0022
LMX1B -0.0305
LOC401010 -0.0345
DKFZp686O1327 -0.145
HOXD-AS1 0.0442
FSIP2 0.0362
C2orf66 0.0362
ASB18 0.0274
FLJ43879 0.0274
LOC401052 -0.0118
IQCF3 -0.0124
LOC401074 0.0171
FLJ22763 -0.0289
FLJ25363 -0.0289
C3orf72 0.0074
LOC401093 -0.0108
C3orf80 0.0031
FLJ46066 -0.0139
FLJ42393 -0.0139
FLJ34208 -0.0139
LOC401109 -0.0139
C4orf48 0.0193
DTHD1 -0.0238
LOC401127 -0.0238
LOC401134 -0.021
SYT14L -0.021
TMPRSS11BNL -0.021
C4orf40 0.0014
AMTN 0.0014
FAM190A 0.0014
FLJ14186 -0.0116
C4orf3 -0.0116
LOC401164 -0.0696
FLJ33360 -0.041
LOC401177 -0.0043
RGS7BP 0.0379
LNPEP 0.0045
C5orf63 -0.0159
DKFZP686I15217 -0.0078
HTATSF1P2 -0.0078
FLJ23152 -0.0078
LINC00340 0.0072
LOC401242 0.0013
MCCD1 0.1441
SAPCD1 0.1441
LINC00336 -0.002
RAB44 -0.002
FLJ41649 -0.002
CRIP3 -0.002
KLHL31 0.016
DKFZp451B082 -0.0284
TCP10L2 -0.0284
LINC00242 -0.0284
VWA5A -0.0236
ZNF815P 0.0049
LOC401320 0.0036
LOC401321 0.0036
LOC401324 0.0036
RASA4CP 0.0036
C7orf65 0.0036
FLJ45974 0.0036
GTF2IRD2P1 -0.0528
LRRD1 0.0517
FLJ42280 0.0517
LOC401397 0.0355
PRRT4 0.0024
LOR 0.01
RAB19 0.0024
OR2A7 0.0246
ATP6V0E2-AS1 0.0246
USP17L1P 0.7319
LOC401463 -0.0142
C8orf59 -0.0142
SAMD12 -0.0088
FLJ35024 -0.0228
FLJ41200 -0.0228
PTPLAD2 -0.0228
LOC401497 0.0037
TMEM215 0.0037
LOX -0.0159
TOMM5 0.0135
FAM74A1 1.7898
FAM74A4 0.0276
C9orf170 0.0043
CENPP 0.0043
C9orf152 0.0043
SNX30 0.0043
WDR38 -0.0305
LOC401557 -0.0067
LCNL1 0.038
C9orf139 0.038
FAM166A 0.038
CD99P1 0.0905
ZNF674-AS1 -0.005
LOXL1 -0.0018
SLC25A53 0.0183
DKFZp686D0853 -0.0307
GOLGA7B 0.0178
OR51T1 -0.1104
OR51A4 -0.1104
OR51A2 -0.0609
LOXL2 0.0363
FIGNL2 0.0318
LPA -0.0284
MGC57346 0.1146
ZNF833P -0.0266
RNF223 0.1105
PRAMEF3 0.009
LDLRAD2 0.0115
LOC401980 0.0162
ZNF847P 0.0162
OR2T2 0.0298
OR2T5 0.0298
OR14I1 0.0298
ARL2 0.0252
SRRD 0.0221
VWC2L -0.0153
OR5K2 -0.0316
LOC402160 0.0193
RPL21P44 0.0158
LPL 0.0363
SOHLH1 0.038
XKRX 0.0183
FLJ45340 0.0024
LPO 0.0122
KPNA7 0.0094
C7orf61 0.0094
LPP -0.0139
IGLON5 0.0087
UFSP1 0.0094
IFITM10 0.0492
LOC402779 0.0115
ARL3 0.0178
OR2T27 0.0298
OR2T35 0.0298
OR4A47 -0.0167
OR4C45 -0.0167
OR5H14 0.0171
OR5H15 0.0171
OR5K3 -0.0316
OR5K4 -0.0316
OR6C65 0.0318
OR6C68 0.0318
LRMP -0.0277
PPAPDC2 -0.0228
APOBEC4 -0.0018
FAM92A1P2 0.0215
DEFB133 0.016
ZBTB34 -0.0305
LRCH4 0.0094
LRP1 0.0318
LRP2 0.0442
LRP3 -0.0266
LRP4 -0.0167
LRP6 0.0489
HAPLN4 -0.0266
CUEDC1 0.0122
LRP5 0.0022
WDFY3-AS2 0.0014
SPINK6 -0.0159
CTXN1 -0.0266
C6orf201 -0.0078
HOXB-AS3 0.0209
YY2 0.0905
LRPAP1 0.0193
LSAMP -0.0289
C16orf74 0.0217
SCGB1D4 0.0252
LSP1 0.0492
FAM45A 0.0178
TAG 2.5832
CACTIN-AS1 -0.0266
GTF2H5 -0.0284
LSS 0.0864
ANKHD1-EIF4EBP3 -0.0159
NPSR1-AS1 0.0036
POTEG 0.1214
LTA4H -0.004
LTA 0.1441
ARNT 0.0288
LTB 0.1441
CYP4F3 -0.0266
LTBP1 -0.0334
LTBP2 -0.0293
LTBP3 0.0252
LTBR 0.0173
LTC4S -0.0061
LTF -0.02
DUOXA2 -0.0082
ERVFRD-1 -0.0078
LTK 0.0386
BCAM -0.0159
ARNTL 0.0558
LUM -0.004
LY6E -0.0024
LY6H -0.0024
LY9 -0.0121
CD180 0.0379
LY75 0.023
LYL1 -0.0266
LYN -0.0142
SH2D1A 0.0027
MIRLET7A1 0.0043
MIRLET7A2 -0.0236
MIRLET7A3 0.0067
MIRLET7B 0.0067
MIRLET7C 0.0023
MIRLET7D 0.0043
MIRLET7E 0.3501
MIRLET7F1 0.0043
MIRLET7F2 -0.005
MIRLET7G -0.0124
MIRLET7I 0.0153
MIR100 -0.0236
MIR101-1 0.0177
MIR101-2 -0.0228
MIR103A1 -0.0345
MIR103A2 0.0194
MIR105-1 0.0583
MIR105-2 0.0583
MIR106A 0.0027
LYZ 0.021
MIR106B 0.0094
MIR107 0.0178
MIR10A 0.0209
MIR10B 0.0442
MIR1-1 -0.0015
MIR1-2 0.0218
MIR122 -0.0178
MIR124-1 -0.0108
MIR124-2 -0.0142
MIR124-3 -0.0015
MIR125A 0.3501
MIR125B1 -0.0236
MIR125B2 0.0023
MIR126 0.038
MIR127 -0.0293
MIR128-1 -0.0345
MIR128-2 0.0256
MIR129-1 0.0024
MIR129-2 -0.0167
MIR130A 0.0252
MIR130B 0.0221
MIR132 -7e-04
MIR133A1 0.0218
MIR133A2 -0.0015
MIR134 -0.0293
MIR135A1 -0.0124
MIR135A2 -0.004
MIR136 -0.0293
MIR137 0.0613
MIR138-1 0.0256
MIR138-2 -0.008
MIR139 0.0022
MIR140 -0.008
MIR141 0.0173
MIR142 0.0122
MIR143 -0.0159
MIR144 0.0082
MIR145 -0.0159
MIR146A -0.0345
MIR147A -0.0305
MIR148A 0.0049
MIR149 0.0274
MIR150 0.0087
MIR152 0.0209
MIR153-1 -0.0153
MIR153-2 0.0109
MIR154 -0.0293
MIR155 0.0023
MIR15A -0.0125
MIR15B 0.0031
MIR16-1 -0.0125
MIR16-2 0.0031
MIR17 0.0182
MIR18A 0.0182
MIR181A2 -0.0305
MIR181B1 0.0031
MIR181B2 -0.0305
MIR181C -0.0266
MIR182 0.0024
MIR183 0.0024
MIR184 -0.0029
MIR185 0.0221
MIR186 0.0177
MIR187 0.0218
MIR188 -0.005
MIR190A 0.0219
MIR191 -0.0124
MIR192 0.0252
MIR193A 0.0082
MIR194-1 0.0162
MIR194-2 0.0252
MIR195 -7e-04
MIR196A1 0.0209
MIR196A2 0.0318
MIR197 0.0666
MIR198 -0.0289
MIR199A1 -0.0266
MIR199A2 -0.0116
MIR199B -0.0305
MIR19A 0.0182
MIR19B1 0.0182
MIR19B2 0.0027
MIR20A 0.0182
MIR200A 0.1105
MIR200B 0.1105
MIR200C 0.0173
MIR203 0.0133
MIR204 0.0482
MIR205 0.0162
MIR206 0.016
MIR208A 0.0529
MIR21 0.0122
MIR210 0.0492
MIR211 -0.0053
MIR212 -7e-04
MIR181A1 0.0031
MIR214 -0.0116
MIR215 0.0162
MIR216A 0.0303
MIR217 0.0303
ARR3 -0.005
TACSTD2 0.0154
MIR218-1 -0.0153
MIR218-2 -0.0345
MIR219-1 -0.002
MIR219-2 -0.0305
MIR22 -7e-04
MIR221 -0.005
MIR222 -0.005
MIR223 -0.005
MIR23A -0.0266
MIR23B 0.0043
MIR24-1 0.0043
MIR24-2 -0.0266
MIR25 0.0094
MIR26A1 0.0256
MIR26A2 0.0318
MIR26B -0.0153
MIR27A -0.0266
MIR27B 0.0043
MIR29A 0.0024
MIR296 -0.0015
MIR299 -0.0293
MIR29B1 0.0024
MIR29B2 0.0162
MIR29C 0.0162
MIR301A 0.0122
MIR302A 0.0368
MIR30A -0.014
MIR30B -0.0269
MIR30C1 0.0115
MIR30C2 -0.014
MIR30D -0.0269
MIR30E 0.0115
MIR31 -0.0228
MIR32 0.0043
MIR320A 0.0363
MIR33A 0.0221
MIR34A 0.0119
MIR34B -0.0236
MIR34C -0.0236
MIR7-1 0.0043
MIR7-2 0.0047
MIR7-3 -0.0266
MIR9-1 -0.0121
MIR9-2 0.0045
MIR92A1 0.0182
MIR92A2 0.0027
MIR93 0.0094
MIR9-3 0.0047
MIR96 0.0024
MIR98 -0.005
MIR99A 0.0023
MIR99B 0.3501
TM4SF1 -0.0108
EPCAM -0.0128
M6PR -0.0999
CAPRIN1 -0.0167
NBR1 0.014
FAM19A1 0.0296
LOC407835 0.0024
MIR17HG 0.0182
TNFSF12-TNFSF13 -7e-04
ARRB1 0.0022
C2orf27B -0.0345
NOMO3 0
MAB21L1 -0.0125
SPINK14 -0.0159
MARCKS -0.0113
FNDC9 -0.0345
MXD1 -0.006
MAD2L1 -0.0116
SMAD1 -0.0116
SMAD2 0.0322
SMAD3 0.0219
SMAD4 0.0322
ARRB2 -7e-04
SMAD5 -0.0159
SMAD6 0.0219
SMAD7 0.0322
SMAD9 -0.0125
MAF -0.0329
MAFG 0.0355
MAG -0.0266
ASIC1 0.0318
ARSA 0.0067
MAGEA1 0.0583
MAGEA3 0.0583
MAGEA4 0.0583
MAGEA5 0.0583
MAGEA6 0.0583
MAGEA8 0.0583
MAGEA10 0.0583
ARSB 0.0045
MAGEA11 0.0583
MAGEA12 0.0583
MAGEB1 0.0023
MAGEB2 0.0023
MAGEB3 0.0023
MAGEB4 0.0023
MAGOH 0.0106
MAK -0.0078
MAL 0.0033
STS 0.0905
MAN1A1 0.0076
MAN2A2 0.0047
MAN2C1 -0.0018
MAN2A1 -0.0159
MAN2B1 -0.0266
MANBA 0.0014
MAOA -0.005
MAOB -0.005
MAP1A 0.0386
MAP1B 0.0379
MAP2 -0.0153
MAP4 -0.0124
MAP6 0.0022
MAPT 0.1146
MARK1 0.0162
ARSD 0.0905
MARK3 0.0133
TBC1D3B 0.0082
TBC1D3C 0.0082
DNAJB3 0.0274
CCL3L3 0.0082
MARS 0.0318
ACBD7 -0.0045
C10orf105 -0.002
C10orf62 0.0178
AGAP6 -0.009
ZNF32-AS1 -0.009
MAS1 -0.0284
ZNF32-AS3 -0.009
ZNF32-AS2 -0.009
C10orf108 -0.0286
C10orf55 -0.002
FAM35B -0.009
DNAJC9-AS1 -0.002
LINC00619 -0.009
MAT1A -0.002
DDI1 -0.0094
C9orf106 -0.0305
IDNK 0.0043
LCN10 0.038
LINC00229 -0.0035
MAT2A -0.006
MATK -0.0266
MATN1 0.0115
MATN2 -0.0142
HCG23 0.1441
HCG25 -0.002
HCG18 0.0342
HCG17 0.0342
MATN3 0.0067
BLID -0.0236
MAX -0.0047
FAM116B 0.0067
C8orf82 -0.0024
LINC00593 0.0219
ARSE 0.0905
MAZ 0
LOC415056 0.0135
MB 0.0221
PIM3 0.0067
STX19 0.0171
MBD1 0.0322
MBL2 -0.009
MBNL1 -0.0108
MBP 0.0036
MC1R 0.0217
MC2R 0.0286
MC3R -0.0015
ARSF 0.0905
MC4R -0.0178
MC5R 0.0286
MCAM -0.0236
MCC -0.0159
CHST6 0.0159
MCF2 0.0027
ART1 0.0492
MCL1 0.0288
MCM2 0.0425
MCM3 0.016
MCM4 0.0493
MCM5 0.0221
MCM6 -0.0345
MCM7 0.0094
CD46 0.0162
SMCP 0.01
ADAM11 0.014
MDFI -0.002
DNAJB9 0.0065
ART3 0.0014
MDH1 -0.006
MDH2 -0.0528
MDK -0.0167
MDM2 0.021
MDM4 0.0162
ME1 0.0217
ART4 0.0489
ME2 0.0322
MEA1 -0.002
MECP2 0.0583
MEF2A 0.0181
MEF2BNB-MEF2B -0.0266
MEF2C 0.0045
MEF2D -0.0121
ARVCF 0.0221
MEFV 0
MEIS1 -0.006
MEIS2 -0.0079
MEIS3P1 0.0339
MAP3K1 -0.0043
MAP3K3 0.0122
MAP3K4 -0.0284
MAP3K5 0.0056
RAB8A -0.0266
MEN1 0.0252
MEOX1 0.014
MEOX2 0.0049
MEP1A 0.016
MEP1B 0.0218
MEST 0.0024
MET 0.0355
METTL1 0.0318
MFAP1 0.0386
MFAP2 0.0115
MFAP3 -0.0159
MFAP4 0.0385
MFGE8 0.0047
MFI2 -0.0139
MFNG 0.0221
MGAT1 -0.0061
SCGB2A1 0.0252
MGAT2 0.0054
MGAT3 0.0221
MGAT5 -0.0345
SCGB2A2 0.0252
VCX3B 0.0905
CTAGE5 0.0054
KITLG -0.004
MGMT 0.0163
MGP 0.0489
MGST1 0.0489
MGST2 -0.0116
MGST3 -0.0121
CIITA 0
CD99 0.0905
ASAH1 0.0363
MICB 0.1441
MID1 0.0905
MIF 0.0221
CXCL9 0.0014
MIP 0.0318
MIPEP 0.0607
MITF 0.0171
ATXN3 -0.0293
MKI67 0.0163
MKLN1 0.0024
ASCL1 -0.0335
MLF1 0.0031
MLH1 0.0256
MAP3K9 -0.0047
MAP3K10 -0.0266
MLN -0.002
MAP3K11 0.0252
MLL -0.0236
MLLT1 -0.0266
AFF1 0.0014
ACHE 0.0094
ASCL2 0.0492
MLLT3 -0.0228
MLLT4 -0.0284
MLLT6 0.0082
FOXO4 -0.005
NR3C2 -0.0116
TRPM1 -0.0053
MME 0.0091
MMP1 -0.0094
MMP2 -0.008
MMP3 -0.0094
MMP7 -0.0094
MMP8 -0.0094
RGS21 -0.0147
ASTL 0.0033
LHX8 -0.0143
MMP9 0.0099
MMP10 -0.0094
ASGR1 -7e-04
MMP11 0.0221
MMP12 -0.0094
MMP13 -0.0094
MMP14 0.0529
ATP5EP2 0.0052
MMP15 -0.008
MMP16 -0.0142
MMP17 0.0577
MMP19 0.0318
ALDH6A1 -0.0293
ASGR2 -7e-04
MN1 0.0221
MNAT1 0.0054
MNDA -0.0121
MNT -7e-04
MOBP 0.0256
MOCS1 -0.002
MOCS2 -0.0043
ASIP 0.0099
MOG 0.0013
MOS -0.0142
MOV10 0.0288
CD200 -0.0289
ASL -0.0953
MPG 0
MPI -0.0018
MPL 0.0115
MPO 0.0122
MPP1 0.0583
MPP2 0.014
MPP3 0.014
MPST 0.0221
MPV17 0.0126
MPZ -0.0121
MRC1 2.9516
MRE11A -0.0094
ABCC1 0
ASMT 0.0905
KLK14 0.0087
KLK12 0.0087
ASNA1 -0.0266
KRTAP5-5 0.0492
LINC00615 -0.004
MXRA7 0.0122
C1orf180 0.022
THAP7-AS1 0.0221
LINC00575 0.0014
FER1L6-AS1 -0.0088
LOC439949 -0.0286
LOC439950 -0.0157
FAM35B2 -0.009
LOC439990 -0.002
LOC439994 0.0178
IFIT1B 0.0178
ASNS 0.0094
KRTAP5-2 0.0492
KRTAP5-6 0.0492
TMEM41B 0.0091
LOC440028 0.0091
DKFZp686K1684 -0.0167
LOC440040 -0.0167
TRIM51HP -0.0167
SLC22A20 0.0252
KRTAP5-7 0.0022
KRTAP5-11 0.0022
CARD17 -0.0066
LINC00167 0.0016
IQSEC3 0.0173
ZNF705A 0.0173
FAM66C 0.0173
DDX12P -0.0999
C12orf69 0.0489
H3F3C -0.0037
DBX2 -0.0046
FLJ12825 0.0318
TMEM198B 0.0318
PLEKHG7 -0.004
LOC440117 -0.0847
FLJ31485 0.0577
LOC440131 0.0052
ALG11 -0.0125
MZT1 0.0872
OR11H12 0.1214
RNASE13 0.0161
LOC440173 0.0043
LINC00238 -0.0047
CCDC88C -0.0293
CXADRP3 0.0286
NF1P2 -0.7732
HERC2P9 0.0573
WHAMMP2 0.0573
GOLGA8B -0.5346
EIF2AK4 -0.0079
CATSPER2P1 0.0386
UNC13C -1.1129
LOC440288 -0.0018
GOLGA6L9 2.4035
DNM1P41 0.0047
LOC440300 0.0047
TTLL13 0.0047
LOC440335 0
SNX29P2 0
LOC440354 0
LOC440356 0
CSDAP1 0
HERC2P4 0
CTRB2 0.0159
RNASEK -7e-04
TBC1D3P5 0.0082
SUZ12P1 0.0082
LOC440434 0.0082
GPR179 0.0082
TBC1D3P2 0.0122
PLEKHM1P 0.0122
LOC440461 0.0122
BAIAP2-AS1 0.0355
ANKRD20A5P 0.0286
HSBP1L1 0.0036
PLIN5 -0.0266
CLEC4GP1 -0.0266
ZNF506 -0.0266
LOC440518 -0.0266
ZNF724P -0.0266
PSG8 -0.0266
FLJ42875 0.0039
PRAMEF11 0.009
LOC440563 0.009
UQCRHL 0.009
MINOS1 0.0115
SLC2A1-AS1 0.0115
FAM183A 0.0115
ZYG11A 0.0106
FLJ31662 0.0613
LOC440600 0.0128
BCL2L15 0.0288
NUDT4P1 0.0613
HIST2H2BF 0.0288
ETV3L -0.0121
LRRC52 -0.0121
LOC440700 -0.0121
LOC440704 -0.0147
C1orf186 0.0162
TRIM67 0.0162
MAP1LC3C 0.0162
DZANK1-AS1 0.0307
P2RX6P 0.0221
PIWIL3 0.0221
MIAT 0.0221
SHISA8 0.0221
ODF3B 0.0067
CAPN14 0.0126
ACTR3BP2 0.0033
LOC440896 0.0482
LOC440900 -0.0024
LOC440905 -0.0345
LOC440910 -0.0345
LOC440925 0.0442
H3F3AP4 -0.0153
LOC440944 -0.0118
FLJ33065 0.0256
TMEM89 -0.0124
IQCF6 -0.0124
C3orf78 -0.0124
LOC440970 0.0171
LOC441009 -0.0153
MTHFD2L 0.0014
LOC441025 0.0014
TMEM150C 0.0014
GUSBP5 -0.0116
HSP90AA6P -0.0423
C4orf47 0.0215
DUX4L4 -0.0696
MARCH11 -0.0043
CRSP8P 0.0045
FLJ42709 0.0045
C5orf56 -0.0159
FLJ16171 -0.0345
C6orf226 -0.002
TMEM151B -0.002
OOEP -0.014
FAM26F 0.0076
FLJ46906 0.0056
LINC00602 -0.0284
RNF216P1 0.0049
PMS2CL 0.0049
LOC441204 0.0036
ZNRF2P1 0.0036
RP9P 0.0036
ZNF716 -0.0276
LOC441242 -0.0953
TYW1B -0.0528
SPDYE7P -0.0528
DTX2P1-UPK3BP1-PMS2P11 0.0103
SPDYE3 0.0094
SPDYE2 -0.0195
AKR1B15 0.0024
CTAGE15P 0.0246
FLJ44511 0.0049
OR4F21 0.0459
FAM90A7P -0.0108
FAM90A10P -0.0108
FLJ39080 -0.0142
FLJ46284 -0.0142
FLJ42969 -0.0142
AARD -0.0088
LRRC24 -0.0024
FLJ35282 -0.0228
SUGT1P1 0.5693
AQP7P3 -0.0234
FAM75C1 0.0043
LOC441454 0.0043
LOC441455 0.0043
FAM22G 0.0043
ANKRD18B 0.5693
LOC441461 0.0043
C9orf173 0.038
NRARP 0.038
FLJ46446 -0.005
RPS26P11 -0.005
GLRA4 0.0183
FAM127C 0.0027
CT45A3 0.0027
CT45A5 0.0027
SPANXN4 0.0027
PGAM4 -0.005
CDNF -0.0399
FRG2B 0.0163
LOC441601 -0.0167
OR5B3 0.0252
TSPAN11 0.0146
OR9K2 0.0318
LOC441666 -0.0191
OR4Q3 0.7657
OR4M1 0.7657
TEX21P -0.0047
WBP11P1 0.0218
TARM1 0.0224
ANKRD65 0.1105
PGCP1 0.0128
OR10J3 -0.0121
OR2W5 0.0298
OR13G1 0.0298
ZNFX1-AS1 -0.0015
LOC442028 0.0033
SULT1C3 0.0142
GALNTL6 2.4334
LOC442132 -0.041
OR2B3 0.0013
OR2J3 0.0013
OR14J1 0.0013
OR10C1 0.0013
ATP6V0CP3 -0.002
PTCHD4 0.016
SLC25A51P1 -0.0126
GSTM2P1 0.0044
RFPL4B 0.5516
ZNF727 -0.0953
OR2A2 0.0246
PTGER4P2 0.0276
FOXB2 0.0043
FAM47C -0.005
UQCRBP1 -0.005
LOC442459 0.0183
LOC442497 0.0049
DPY19L2P4 0.0103
DPY19L2P3 0.0036
STAG3L3 -0.0528
STAG3L2 -0.0528
SPDYE5 -0.0528
EIF3IP1 0.0097
LMOD2 0.0355
MIR133B 0.016
MIR135B 0.0162
MIR148B 0.0318
MIR302B 0.0368
MIR302C 0.0368
MIR302D 0.0368
MIR323A -0.0293
MIR324 -7e-04
MIR326 0.0022
MIR328 -0.008
MIR330 -0.0159
MIR331 -0.004
MIR335 0.0024
MIR337 -0.0293
MIR338 0.0355
MIR339 0.0049
MIR340 -0.0061
MIR345 -0.0293
MIR346 -0.002
MIR367 0.0368
MIR376C -0.0293
MIR369 -0.0293
MIR371A 0.0224
MIR372 0.0224
MIR373 0.0224
MIR374A -0.005
MIR196B 0.0036
ASPA -7e-04
MYO1B 0.0362
CITED1 -0.005
MSH2 -0.0128
MSH3 0.0045
MSH4 -0.0143
MSH5 0.1441
ASPH -0.0142
MSI1 0.029
IGFL4 -0.0159
ASS1 -0.0067
ARHGEF35 0.0246
SULT1A4 0
TARP 0.0036
TRIM6-TRIM34 -0.0609
C9orf129 0.0043
POTEE -0.0345
PALM2-AKAP2 0.0043
MSMB -0.009
MSN -0.005
MSR1 0.0363
MSRA -0.0108
MST1 -0.0124
MST1R -0.0124
MSX1 0.0193
MSX2 -0.0345
FRG2 -0.0696
KPRP -0.0353
LCE6A 0.01
MT1A -0.008
MT1B -0.008
MT1E -0.008
MT1F -0.008
DEFA10P -0.0367
MT1G -0.008
GGNBP1 -0.002
MT1H -0.008
MT1JP -0.008
MT1M -0.008
MT1L -0.008
MT1X -0.008
MT2A -0.008
MT3 -0.008
MTAP -0.0228
MTCP1 0.0583
MTF1 0.0115
NUDT1 0.0049
MTHFD1 -0.0047
MTHFR 0.009
MTIF2 0.0303
MTM1 0.0583
MYO1F -0.0266
MTNR1A 0.0215
MTNR1B -0.0094
MTTP 0.0014
MTR 0.0162
MTRR -0.041
MTX1 0.01
MUC1 0.01
MUC2 0.0492
MUC4 -0.0139
MUC6 0.0492
MUC7 0.0014
TRIM37 0.0122
MUSK 0.0043
MUT 0.016
MUTYH 0.0115
MVD 0.0217
MVK 0.0133
MX1 0.0149
ASTN1 -0.0018
MX2 0.0149
MXI1 0.0178
MYB 0.0056
MYBL1 -0.0142
MYBPC1 -0.0335
MYBL2 0.0099
MYBPC2 0.0087
MYBPC3 -0.0167
MYBPH 0.0162
MYC -0.0269
MYCL1 0.0115
MYCN 0.0067
MYD88 0.0256
GADD45B -0.0266
MYF5 -0.004
MYF6 -0.004
MYH1 -7e-04
SERPINC1 -0.0116
MYH2 -7e-04
MYH3 -7e-04
MYH4 -7e-04
MYH6 0.0529
MYH7 0.0529
MYH8 -7e-04
MYH9 0.0221
MYH10 -7e-04
MYH11 0
ZFHX3 0.0159
MYL1 -0.0153
MYL2 0.029
MYL3 -0.0124
MYL4 0.0209
MYL5 0.0193
MYL6 0.0318
MYLK -0.0289
MYO1A 0.0318
MYO1C -7e-04
MYO1D 0.0082
MYO1E 0.0219
MYO5A 4e-04
MYO5B 0.0322
MYO6 -0.014
MYO7A 0.0022
MYO7B 0.0143
MYO9A -0.0018
MYO9B -0.0266
MYO10 -0.0043
MYOC -0.0116
MYOD1 0.0275
MYOG 0.0162
PPP1R12A -0.004
ATF1 0.0318
PPP1R12B 0.0162
MYT1 -0.0015
NAB1 0.0362
NAB2 0.0318
NACA 0.0318
NAGA 0.0221
NAGLU 0.0082
ATF3 0.0162
HNRNPM -0.0266
NAIP 0.0379
NAP1L1 -0.004
NAP1L2 -0.005
NAP1L3 0.0183
NAP1L4 0.0492
NARS -0.0178
NASP 0.0115
ATF4 0.0221
CEACAM6 -0.0266
NBL1 0.0115
NUBP1 0
NBN -0.0142
NCAM1 -0.0236
NCAM2 0.0023
NCBP1 0.0043
NCF2 -0.0018
NCF4 0.0221
NCK1 0.0074
NCL 0.0274
NDN 0.0083
NDP -0.005
NDUFA1 0.0027
NDUFA2 -0.0159
NDUFA3 0.0224
NDUFA4 0.0049
NDUFA5 0.0355
ACLY 0.0082
NDUFA6 0.0221
NDUFA7 -0.0266
NDUFA8 -0.0305
NEB 0.023
NDUFA9 0.0173
NDUFA10 0.0274
NDUFAB1 0
NDUFB1 -0.0293
NDUFB2 0.0024
NDUFB3 0.0362
ATIC -0.0153
NDUFB4 -0.0289
NDUFB5 -0.0139
NDUFB6 0.0037
NDUFB7 -0.0266
NDUFB8 0.0178
NDUFB9 -0.0088
NDUFB10 0
NDUFC1 -0.0116
NDUFC2 0.0022
NDUFS1 0.0453
ATM -0.0236
NDUFS2 -0.0121
NDUFS3 -0.0167
NDUFV1 -3e-04
NDUFS4 -0.0043
NDUFS5 0.0115
NDUFS6 -0.041
NDUFS8 0.0022
NDUFV2 0.0286
RERE 0.0119
NDUFV3 0.0149
DRG1 0.0221
NEDD4 0.0219
SEPT2 0.0274
RPL10A -0.002
NEDD8 0.0529
NEDD9 -0.0078
ATOH1 0.0014
NEFM 0.0363
LRRC37A2 0.6674
SUMO1P3 -0.0121
