SYMBOL BT474_BREAST
DPY19L2P4 0.2876
DPY19L2P3 0.6726
STAG3L3 0.7556
STAG3L2 0.2876
SPDYE5 0.2876
EIF3IP1 0.3362
LMOD2 0.2736
MIR133B 0.0686
MIR135B -0.2856
MIR148B 0.1315
MIR302B -0.2
MIR302C -0.2
MIR302D -0.2
MIR323A 0.277
MIR324 -0.2853
MIR326 1.3042
MIR328 0.0683
MIR330 0.0719
MIR331 -0.2641
MIR335 0.3075
MIR337 0.277
MIR338 -0.3045
MIR339 0.5715
MIR340 0.1085
MIR345 0.277
MIR346 -0.2208
MIR367 -0.2
MIR376C 0.277
MIR369 0.277
MIR371A 0.0888
MIR372 0.0888
MIR373 0.0888
MIR374A -0.4833
MIR196B 0.6726
ASPA -0.3153
MYO1B -0.0281
CITED1 -0.4833
MSH2 -0.1553
MSH3 -0.3878
MSH4 -0.1961
MSH5 0.0242
ASPH 0.2706
MSI1 0.2996
IGFL4 0.0719
ASS1 0.537
ARHGEF35 0.5126
SULT1A4 0.0196
TARP 0.6431
TRIM6-TRIM34 0.4581
C9orf129 -0.3988
POTEE 0.0165
PALM2-AKAP2 -0.4202
MSMB 0.1382
MSN 0.4395
MSR1 -0.3693
MSRA -0.4501
MST1 -0.7116
MST1R -0.7116
MSX1 -0.2731
MSX2 0.1545
FRG2 -0.2203
KPRP -0.2045
LCE6A -0.2421
MT1A 0.0451
MT1B 0.0451
MT1E 0.0451
MT1F 0.0451
DEFA10P -0.4391
MT1G 0.0451
GGNBP1 0.0686
MT1H 0.0451
MT1JP 0.0451
MT1M 0.0451
MT1L 0.0451
MT1X 0.0451
MT2A 0.0451
MT3 0.0451
MTAP -1.8122
MTCP1 -0.5108
MTF1 -0.2742
NUDT1 0.6097
MTHFD1 0.2975
MTHFR -0.2698
MTIF2 -0.1827
MTM1 -0.5108
MYO1F -0.3648
MTNR1A -0.2203
MTNR1B -0.1907
MTTP -0.2
MTR 0.4837
MTRR 0.6648
MTX1 0.2316
MUC1 0.2316
MUC2 -0.7538
MUC4 1.1579
MUC6 -0.7538
MUC7 -0.228
TRIM37 2.1218
MUSK -0.4202
MUT 0.0686
MUTYH -0.2966
MVD 0.0683
MVK -0.2619
MX1 -0.3366
ASTN1 -0.1842
MX2 -0.3366
MXI1 -1.2404
MYB 0.0673
MYBL1 0.2706
MYBPC1 -0.2619
MYBL2 -1.3151
MYBPC2 0.0982
MYBPC3 0.0447
MYBPH 0.2755
MYC 0.6926
MYCL1 -0.2742
MYCN 0.187
MYD88 -0.6438
GADD45B -0.375
MYF5 0.8604
MYF6 0.8604
MYH1 -0.2853
SERPINC1 0.7116
MYH2 -0.2853
MYH3 -0.2853
MYH4 -0.2853
MYH6 0.8007
MYH7 0.8007
MYH8 -0.2853
MYH9 -0.3046
MYH10 -0.2853
MYH11 0.0196
ZFHX3 0.0683
MYL1 -0.0182
MYL2 0.2858
MYL3 -0.7116
MYL4 -0.3036
MYL5 -0.2719
MYL6 0.1315
MYLK 0.3919
MYO1A 0.1315
MYO1C -0.2974
MYO1D 0.2744
MYO1E -0.2687
MYO5A -0.257
MYO5B 0.2765
MYO6 0.0281
MYO7A -0.2207
MYO7B 0.0165
MYO9A 0.3352
MYO9B -0.7405
MYO10 0.684
MYOC 0.6479
MYOD1 0.0807
MYOG 0.2755
PPP1R12A 0.8604
ATF1 0.1315
PPP1R12B -0.2695
MYT1 0.8138
NAB1 -0.0281
NAB2 0.1315
NACA 0.1315
NAGA -0.3174
NAGLU -0.2998
ATF3 0.3476
HNRNPM -0.3648
NAIP 0.0032
NAP1L1 0.1539
NAP1L2 -0.4833
NAP1L3 -0.5108
NAP1L4 -0.7538
NARS 0.2486
NASP -0.2966
ATF4 -0.3174
CEACAM6 0.1045
NBL1 -0.2656
NUBP1 0.0164
NBN 0.6866
NCAM1 -0.2591
NCAM2 -0.2076
NCBP1 -0.3988
NCF2 -0.2675
NCF4 -0.3046
NCK1 0.4154
NCL -0.0545
NDN 0.985
NDP 0.2384
NDUFA1 -0.5108
NDUFA2 0.0277
NDUFA3 0.0888
NDUFA4 0.6699
NDUFA5 0.2736
ACLY -0.2998
NDUFA6 -0.3174
NDUFA7 -0.3648
NDUFA8 1.0009
NEB -0.0242
NDUFA9 0.0726
NDUFA10 -0.0545
NDUFAB1 0.0196
NDUFB1 0.277
NDUFB2 0.4872
NDUFB3 -0.0581
ATIC -0.015
NDUFB4 0.3919
NDUFB5 0.4266
NDUFB6 -1.7646
NDUFB7 0.2413
NDUFB8 -0.2548
NDUFB9 0.6926
NDUFB10 0.0164
NDUFC1 -0.1916
NDUFC2 -0.2207
NDUFS1 -0.0182
ATM -0.2577
NDUFS2 0.5932
NDUFS3 0.0447
NDUFV1 0.8521
NDUFS4 -0.3583
NDUFS5 -0.2742
NDUFS6 0.7078
NDUFS8 1.2308
NDUFV2 0.6368
RERE -0.2698
NDUFV3 -0.3366
DRG1 -0.3191
NEDD4 -0.257
SEPT2 -0.0545
RPL10A 0.0686
NEDD8 0.823
NEDD9 0.0441
ATOH1 -0.2
NEFM -0.4152
LRRC37A2 -0.8063
SUMO1P3 0.2559
SPIN2B 0.4395
GIMAP6 0.4876
LRRC18 0.0211
NEFH -0.3191
NELL1 0.0703
NEFL -0.4152
ATOX1 0.0443
NEK1 -0.2053
NEK2 -0.2856
NEK3 -0.2331
NELL2 0.1327
NEO1 0.3352
NEU1 0.0242
NEU2 -0.0545
ATP1A1 -0.2426
NEUROD1 -0.0281
NEUROD2 2.6813
NEUROG1 0.0277
NF1 0.2744
ATP1A2 0.3053
NF2 -0.3191
NFATC1 0.2583
NFATC2 1.7234
NFIA -0.1986
NFATC3 0.0683
NFATC4 0.823
NFE2 0.1315
NFE2L1 -0.3036
ATP1A3 0.1045
NFE2L2 -0.0281
NFIB -1.7912
NFIC -0.375
NFIL3 -0.3988
NFIX -0.3555
ATP12A -0.2351
NFKB1 -0.2
NFKB2 -0.2548
NFKBIA 0.8572
NFKBIB 0.0725
NFKBIE 0.0686
NFKBIL1 0.0242
TONSL 0.6926
NFRKB -0.2686
NFX1 -0.061
ACO1 -1.7646
ATP1A4 0.9708
NFYA 0.0686
NFYB -0.2619
NFYC -0.2742
NGF -0.2426
NGFR 1.7408
NHLH1 0.2559
NHLH2 -0.2426
NHP2L1 -0.3174
ATP1B1 0.695
NHS 0.9123
NID1 0.4012
NINJ1 -0.3988
NINJ2 0.1126
NIT1 0.5932
NKG7 0.0982
ATP1B2 -0.2853
NKTR -0.6438
NKX2-2 0.3025
NKX3-1 -0.4152
NKX6-1 -0.2262
NNAT -1.3495
NMB -0.2542
NMBR -0.6661
ATP1B3 0.4125
NME1 0.3263
NME2 0.3263
NME3 0.0164
NME4 0.0164
NQO2 0.0393
NMT1 -0.3237
NNMT -0.2591
NODAL 0.0481
NOP2 0.0617
NONO -0.4833
NOS1 0.3706
NOS2 0.2677
NOS3 0.4876
CNOT2 0.1539
CNOT3 0.0888
CNOT4 0.3075
NOTCH1 0.0589
NPY 0.6699
NOTCH2 -0.1866
NOTCH3 0.3326
NOTCH4 0.0242
NOV 0.6926
NOVA1 0.8572
NOVA2 0.0719
FXYD2 -0.2591
PNP 0.8134
NPAS1 0.0719
NPAS2 -0.0073
NPAT -0.2577
NPC1 0.5994
NPHP1 -0.0298
NPHS1 0.1023
NPM1 0.1545
ATP2A1 0.0196
NPPA -0.2698
NPPB -0.2698
ATP2A2 0.2858
NPPC -0.0545
NPR1 0.6166
NPR2 -0.7127
NPR3 0.684
NPTX1 -0.3045
NPTX2 0.2876
NPY1R -0.2053
NPY2R -0.2178
NPY6R 0.0277
NPY5R -0.2053
ATP2A3 -0.3153
SLC11A2 0.1315
NRAP -1.2404
NRAS -0.2426
NRCAM 0.2876
NRD1 -0.2491
NRF1 0.3075
ACR -0.2243
ATP2B1 -0.2641
NRGN -0.2686
NRL 0.823
NRTN -0.3648
YBX1 -0.2742
NSF -0.8063
NT5E 0.0938
NTF3 0.4127
NTF4 0.0982
ATP2B2 0.0777
NTHL1 0.0164
NTRK1 -0.3033
NTRK2 -0.3988
NTRK3 -0.2857
NTN3 0.0164
ROR1 -0.223
ATP2B3 -0.5108
ROR2 -0.3988
DDR2 0.6745
NTS 0.4485
NTSR1 0.5216
GEMIN8P4 -0.2324
C8orf22 -0.2889
IGIP 0.0277
NUCB1 0.0982
NUCB2 0.0807
NUMA1 -1.2932
NUP88 -0.3153
NUP98 -0.7408
NR4A2 -0.0242
ATP2B4 1.053
NVL 0.2668
GPR143 0.8738
COA5 -0.0073
LOC493754 0.4816
OAS1 0.2858
HCG11 0.0608
TRIM72 -0.0406
CISD2 -0.2
CCDC73 0.0447
EID3 -0.2619
GPX8 -0.3583
OAS2 0.2858
RNASE12 0.8134
PHOSPHO2 0.0061
OAS3 0.2858
RBMXL1 -0.2324
SPANXN1 -0.5108
SPANXN2 -0.5108
LOC494127 -0.3988
LOC494141 0.0807
CHAC2 -0.1827
FBXO47 2.4254
SPANXN5 0.2384
OAT -1.3218
TBC1D25 0.2384
MIR375 -0.015
MIR376A1 0.277
MIR377 0.277
MIR379 0.277
MIR380 0.277
MIR381 0.277
MIR382 0.277
MIR383 -0.3693
MIR384 -0.4833
MIR423 0.2744
MIR424 -0.5108
MIR425 -0.7116
RNF165 0.2765
DFNB59 -0.0281
C18orf56 0.6368
WEE2 0.4872
LOC494558 -0.4052
OAZ1 -0.375
OAZ2 -0.2687
OCA2 0.4483
ATP4A 0.1023
OCM2 0.2876
OCRL -0.5108
ODC1 -0.1556
ODF1 0.6926
ODF2 0.537
OMD -0.3988
ATP4B -0.2648
OGDH 0.6683
OGG1 0.0777
OGN -0.3988
FLJ25758 -0.3648
TIFAB 0.0277
CLEC18B 0.0683
BDNF-AS 0.0703
C18orf61 0.6368
OLR1 0.1002
OMG 0.2744
OMP -0.2207
OPA1 0.4199
LINC00293 -0.2889
C18orf32 0.2765
OPCML -0.2686
ATP5A1 0.2765
TNFRSF11B 0.6926
OPHN1 -0.4833
OPRD1 -0.2656
ZNF295 -0.3366
SCAPER -3.7809
WRAP73 -0.2698
OPRK1 0.2718
CRNN -0.2863
CLDN20 -0.7139
OPRL1 0.8138
OPRM1 -0.7139
SIX6 0.2975
OR1D2 -0.3153
OR1F1 0.0164
OR2C1 0.0164
OR3A1 -0.3153
OR3A2 -0.3153
ORC1 -0.2491
ORC2 -0.0581
ACO2 -0.3174
ORC4 -0.013
ORC5 0.2876
SLC22A18 -0.7538
SLC22A18AS -0.7538
ORM1 -0.4202
ORM2 -0.4202
OSBP 0.6692
OSM -0.3191
OTC 0.9104
ALDH7A1 -0.5373
CLDN11 0.4361
OTX1 -0.1973
OTX2 0.2975
OVGP1 -0.2426
OVOL1 0.665
OXA1L 0.8007
OXCT1 0.684
OXT 0.2858
OXTR 0.0777
P2RX1 -0.3153
P2RX3 0.3267
P2RX4 0.2996
P2RX5 -0.3153
P2RX7 0.2996
P2RY1 0.4306
P2RY2 1.4696
P2RY4 -0.4833
P2RY6 1.4696
P2RY11 0.4694
P4HA1 -0.1826
P4HB 0.6358
MS4A13 0.6692
LOC503519 -0.7238
A1BG-AS1 0.0706
SPRN -1.3449
FLJ35946 -0.5573
ARGFX 0.3919
PA2G4 0.1315
ARGFXP2 0.2744
DPRXP4 0.2744
LOH12CR2 0.1013
PEBP1 0.2996
DPRX 0.0888
DUXA 0.0706
OR8U8 0.3267
OR9G9 0.3267
PABPC3 -0.2351
FURIN -0.2857
PCSK6 -0.2857
PAEP 0.0589
PAFAH1B1 -0.3153
RRM2B 0.6926
SMARCAL1 -0.015
G0S2 -0.2856
PLA2G3 -0.3191
MINK1 -0.3153
CD207 -0.1973
PAFAH1B2 -0.2591
PAFAH1B3 0.1045
DUOX2 -0.257
NOX4 -0.2155
NOX3 -0.7139
COL5A3 0.4694
PAFAH2 -0.2656
SYCP3 -0.2619
PODXL2 0.3992
DEC1 -0.3537
CHST11 -0.2619
PRDX1 -0.2966
PAH -0.2619
SERPINE1 0.2876
SERPINB2 0.2486
PAK1 -0.2207
ATP5B 0.1315
IL20 -0.2856
UBQLN3 0.4581
GALNT9 0.2996
IL21R 0.0196
IL22 0.1539
ATP6V0A4 0.3075
ITSN2 -0.1829
DEF6 0.0686
PAK2 0.4143
CUZD1 -1.3218
CYHR1 0.6926
GEMIN4 -0.2974
PAK3 -0.5108
CALY -1.3449
ANO7 -0.0545
PALM -0.375
PNPLA8 0.2876
ARHGEF4 0.0165
ARHGEF3 -0.6312
SLC45A1 -0.2698
PCA3 -0.4052
PAM -0.111
CNTN3 -2.5822
NEUROG3 0.0481
REG3A -0.1199
PAPPA -0.3537
RDH8 0.4694
PARK2 -1.5278
DCAF8 0.2559
PARN 0.0323
PAWR 0.8604
PAX1 0.3025
PAX2 -0.2548
PAX3 -0.0531
PAX4 0.3075
PAX5 -0.7127
PAX6 0.0447
KCNK4 1.0567
MYEF2 -0.257
IRX4 0.7078
ASAP1 0.6926
AK3 -2.107
HP1BP3 -0.2656
PAX7 -0.2656
HDGFRP3 0.0705
COPS7A 0.0617
NSDHL -0.5108
PDCL 1.0009
PAX9 0.8717
TAS2R3 0.4872
TAS2R4 0.4872
TAS2R16 0.2736
TAS2R1 0.6648
TAS2R9 0.1002
TAS2R8 0.1002
TAS2R7 0.1002
TAS2R13 0.1002
TAS2R10 0.1002
TAS2R14 0.1002
DHH 0.1315
F11R 0.5932
TRAT1 0.0336
VILL -0.6438
C6orf48 0.0242
PARD6A 0.0683
CLEC4A 0.0617
SPOCK3 -0.2053
STMN3 0.8138
RNF141 0.4747
NTM -0.2686
HEBP1 0.1013
PBX1 0.9735
PBX2 0.0242
ATP5C1 0.0438
PBX3 0.6397
PC 0.665
PCBD1 0.0481
PCBP1 -0.1973
CDON -0.2686
IMPG2 0.0336
PCBP2 0.1315
PDE11A -0.0281
FOXP3 0.2384
SHANK1 0.0982
TBX22 -0.434
PCCA -0.2248
PCCB 0.4154
SOST -0.3237
PCDH1 0.0277
PCDHGC3 0.0277
PCDH7 -0.2021
TMED5 -0.2324
ACOX1 -0.3027
PCDH8 -0.183
SLC35B3 0.0441
MTERFD1 0.6926
TPRKB -0.1199
MED31 -0.2853
COQ6 0.2663
AMDHD2 0.0164
SLC35C2 0.2629
ASCC1 -0.1826
DERL2 -0.3153
PCDH9 -0.1699
EXOSC3 -0.7127
FAHD2A -0.0021
SLMO2 -0.3389
EXOSC1 -0.2548
TMED7 -0.5373
ISOC1 -0.5373
EMC9 0.823
RRP15 0.3476
CCDC53 -0.2619
HDDC2 0.0673
MRPS16 -0.1826
GLRX2 -0.3005
MRPS18C -0.2262
FIS1 0.2876
PAM16 0.0164
GOLT1B 0.1465
BOLA1 -0.2828
VPS36 -0.1572
DESI2 0.4525
FAM18B1 -0.3386
GLOD4 -0.2974
CELA2B -0.2698
UBXN1 -0.3067
SERPINA5 0.277
ZNF593 -0.2656
ZBTB7B 0.2316
ST8SIA3 0.2486
PCK1 2.4013
PI15 0.2878
PRLH -0.0545
GMNN 0.0608
PLEKHA8P1 0.1327
LAP3 -0.2274
WDPCP -0.1973
ZNF691 -0.2742
FAM135B 0.6926
PCK2 0.823
TXNDC12 -0.2491
TXNDC11 0.0164
ATL1 0.2975
CALHM2 -0.2548
RPS27L -0.2687
C3orf32 0.0777
YARS2 0.1082
NMD3 0.4381
MRPL2 0.0686
NOSIP 0.0982
DERA 0.1013
MEMO1 -0.1491
MRPL4 0.4694
APIP 0.0447
TMX2 0.3267
CUTC -0.2548
FCF1 0.2663
THAP4 -0.0545
NDUFA13 -0.7217
PCM1 -0.3632
MRPS7 -0.3027
POLR1D -0.2351
GAL 0.8142
CRYL1 -0.2692
MLXIPL 0.2876
TNNI3K -0.1961
YBX2 -0.2853
KLHL5 -0.2632
PLLP 0.0451
SEPSECS -0.2021
SIDT2 -0.2591
RRNAD1 -0.3033
ADIPOR1 0.2755
TRNT1 0.0677
UTP18 0.3263
SCCPDH 1.297
IFT52 -1.3151
ABHD5 -0.6438
PCMT1 -0.6661
SH3GLB1 -0.2324
ZC2HC1A 0.7037
MECR -0.2656
NDUFAF1 -0.3133
FAM108B1 -0.4052
PHF20L1 0.6926
TFB1M -0.7139
APH1A -0.2828
METTL9 0.0196
RDH11 0.2975
PCNA 0.2858
LACTB2 0.6507
SUV420H1 1.2308
TRAPPC12 0.1505
ZDHHC9 -0.5108
FAM82B 0.6866
MRPS2 0.0589
COQ4 0.537
UTP11L -0.2742
SBDS 0.4816
RPL26L1 0.1545
COMMD2 0.4306
ZNF706 0.6926
IER3IP1 0.2765
GOLGA7 -0.2889
NAA20 0.3025
TRIM17 0.569
SAR1B 0.0277
ANGPTL4 -0.3648
ASB3 -0.1827
PHF11 -0.2341
RLIM -0.4833
KCTD3 0.3476
CCDC41 -0.2641
IRAK4 0.1327
RNFT1 1.9843
COPS4 -0.2262
INSIG2 -0.0237
CHCHD2 0.7032
DYNC1LI1 -2.3495
HSD17B12 0.0447
A4GNT 0.4125
ING4 0.0617
CERCAM 0.537
C5orf45 0.1085
SDF4 -0.2698
SLC45A2 0.684
MRTO4 -0.2656
HN1 -0.3027
SERPINA10 0.277
ZNF580 0.0706
PCNT -0.3366
VPS28 0.6926
C3orf18 -0.652
EGFL7 0.0589
DBR1 0.4125
DCTN4 0.0443
AADAT -0.2053
CYB5R4 0.0938
MYO15A -0.3102
HSD17B11 -0.2
HSD17B14 0.0982
NAGPA 0.0164
TUBD1 2.2976
TUBE1 0.0572
LEF1 -0.2
PLEKHO1 -0.2828
HAO2 -0.1866
PCOLCE 0.2876
DCXR 0.6358
HSPA14 0.0042
GPN3 0.2858
CRBN 0.0677
WBP5 -0.5108
RSL24D1 -0.257
SS18L2 -0.6438
CHMP1A 0.0683
HERC5 -0.2
CKLF 0.0683
ZNF639 0.4266
IPO11 -0.3583
RAPGEFL1 -0.2824
PLCE1 -0.2208
C9orf53 -1.8122
NIN 0.2975
CPA4 0.3075
ZDHHC2 -0.3632
DDX47 0.1013
NUSAP1 -0.3133
TACO1 -0.2842
ACP6 -0.179
GP6 0.0706
DUSP13 -0.1826
CLDN18 0.4125
RAB9B -0.5108
PCP4 -0.3366
LUZP4 -0.5108
IGF2-AS -0.7538
GLRX5 0.277
PCSK1 -0.5573
ZNF219 0.8007
TCEB3B 0.2765
ABI3 1.7408
COPZ2 -0.3036
PIGP -0.3366
GLTP -0.2619
PHF20 0.1988
VRK3 0.0982
CRIM1 -0.1553
C22orf43 -0.1735
EMC4 -0.2383
FAM203A 0.6926
MZB1 0.0277
ANKRD39 -0.0021
COX16 0.2663
C3orf19 0.0777
SHISA5 -0.7116
PAIP2 0.0277
PDZD11 -0.4833
TMEM69 -0.2966
PCSK5 -0.4052
C6orf203 0.0587
NT5C3 0.6431
FAM178B -0.0021
MRPL37 -0.2491
RNF181 -0.1199
TBC1D7 0.0176
MARCH2 -0.3648
MRPL51 0.0617
TMEM216 0.6692
PCSK2 0.3025
CXorf26 -0.4833
MRPL30 -0.0073
MRPL27 1.7408
CDKL3 0.0277
CLEC1B 0.1002
CLEC1A 0.1002
PIPOX 0.2744
CDK16 0.2384
TFDP3 -0.5108
UBAP1 0.2957
BET1L -0.7538
KLF3 -0.2632
MAPKAPK5-AS1 0.2858
ZNF571 0.1023
DNAJC27 -0.1829
IER5 -0.2675
C1RL 0.0617
CDK17 -0.2641
GOLM1 -0.3988
ANKMY1 -0.0545
SCAND1 0.1988
BFAR 0.0323
TLR7 0.8738
RASL12 -0.2687
CEND1 -0.7538
CHCHD8 1.4696
RXFP3 0.684
CDK18 -0.2856
ERGIC2 0.1186
GMIP -0.7217
GMPR2 0.823
CD320 -0.3648
PCDH12 0.0277
ECSIT 0.4694
SLC15A3 0.6692
BPIFA1 -0.2673
THEG -0.375
NRN1 0.0393
ATP5D -0.375
PCYT1A 0.4143
TIMMDC1 0.3919
GCNT4 -0.3667
CYP39A1 0.0686
FKBP11 0.1315
ZDHHC3 -0.6438
KCNK9 0.6926
FAM13B 0.0277
FAM53C 0.0277
REEP2 0.0277
ARMCX1 -0.5108
SLC22A17 0.8007
TLR8 0.8738
SLC25A37 0.6776
FAM198B -0.2178
NME8 0.6431
KRCC1 -0.1371
PLAC8 -0.2262
PHF21A 0.0447
MRPL35 -0.1199
RSRC1 0.4381
PDC -0.2675
MEX3C 0.2765
AMZ2 0.2679
WAC 0.0593
SPG21 -0.2687
ARL17A -0.8063
AHSP -0.0406
ARL6IP4 0.2996
PDCD1 -0.0545
TNFRSF12A 0.0164
SPTBN5 -0.3133
ZNF771 -0.0406
PRR16 -0.5373
NGRN -0.2857
THEM6 0.6926
MS4A4A 0.6692
DACT1 0.2975
PDCD2 -0.7191
CRNKL1 0.3025
ZBTB7A -0.375
FZR1 -0.375
TAOK3 0.2996
KLRF1 0.1002
KRT76 0.1315
ZNF117 0.4816
WT1-AS 0.0447
PDE1A -0.0281
MBTPS2 0.9123
HOOK1 -0.1986
CDC40 0.0572
CHST15 -1.3218
ZMYND10 -0.7116
PLA1A 0.3919
UBR5 0.6926
POP5 0.2996
TEX264 -0.6312
PDE1C 0.6431
POMP -0.2528
TMA7 -0.7116
MRPS17 0.7032
ATRAID -0.1491
SNX7 -0.2384
UCHL5 -0.3005
ANGPT4 0.2903
CRLF3 0.2744
PDE2A 0.9095
CSAD 0.1315
ATP6V1D 0.2975
WNT16 0.2736
ZNF589 -0.7116
EIF3L -0.3046
NIP7 0.0683
RWDD1 0.0673
PDE3A 0.1465
AIG1 -0.6661
TRPV2 -0.3102
COMMD10 -0.5373
WDR83OS 0.4694
TRAPPC4 -0.2591
ATP5E -0.3389
PDE3B 0.0807
PPME1 0.9495
NOL7 0.0176
HEMK1 -0.652
PDE4A 0.4694
BIN2 0.1315
ACTL6B 0.2876
PDE4B -0.223
AMOTL2 0.4154
PRKAG2 0.4876
POLK -0.3667
ZNF107 0.4816
DDX41 0.2741
SNX9 -0.7139
PDE4C -0.7217
SUCO 0.6479
ANAPC5 0.2996
ANAPC7 0.2858
SCARA3 -0.362
MAGEC2 -0.5108
FAM8A1 0.0608
PDE4D -0.3583
HPCAL4 -0.2742
YTHDF2 -0.2656
VGLL1 -0.5108
RNF138 0.2889
IP6K2 -0.7116
PCYOX1 -0.1973
PDE6A 0.0443
PRRX2 0.537
LCMT1 0.0196
GULP1 -0.0281
REV1 -0.0073
RHCG -0.2857
PDE6C -0.2208
SFMBT1 -0.6312
GPR89B -0.179
UBE2J1 0.0938
EVL 0.277
PDE6D -0.0545
NAT8B -0.1199
DCDC2 0.0608
LIMA1 0.1315
CABP2 0.665
ISYNA1 -0.7217
HSD17B7 0.6745
ANKFY1 -0.3153
PDE6G 0.2309
VCX2 0.8738
VCX3A 1.2129
PDE6H 0.1013
C9orf114 0.537
NOP16 0.2741
C22orf28 -0.3249
PTPLAD1 -0.2687
CTDSPL2 -0.3133
TH1L -0.3389
TRIAP1 0.2996
ATP5F1 -0.2426
PDE7A 0.2706
C11orf73 -0.2155
CWC15 -0.2358
TRMT112 1.0567
UFC1 0.5932
C20orf43 1.8339
PDE8A -0.2772
CHMP5 -0.061
GTSE1 -0.3174
ETV7 0.0686
DTL -0.2856
NCKIPSD -0.7116
PDE9A -0.3366
LARS 0.0443
TMEM14C 0.0441
CXXC5 0.0277
TMEM138 0.6692
C20orf111 -0.3578
C14orf129 0.277
JKAMP 0.2975
ANAPC11 0.6358
PDE1B 0.1315
ZC3HC1 0.3075
C9orf156 -0.3988
PHF7 -0.6312
VTA1 -0.6661
PPHLN1 0.1327
MTFP1 -0.3191
ZCCHC17 -0.2687
PDGFA 0.5715
SCLY -0.0545
VPS54 -0.1973
ZNF581 0.0706
SIRT7 0.6358
SIRT6 -0.375
PDGFB -0.3174
CINP 0.277
RAB14 0.7292
CCRL1 0.4154
PEX5L 0.4266
LGSN 0.0858
NT5DC3 -0.2619
PDGFRA -0.2136
RAB6B 0.4154
IL23A 0.1315
MBIP 1.4015
HDAC7 0.1327
ARMCX3 -0.5108
TDP2 0.0608
UFM1 -0.2528
PDGFRL -0.3632
FAM49B 0.6926
GDE1 0.0196
LARP7 -0.2
ESF1 0.2858
PDE6B -0.2719
AZIN1 0.6926
PCF11 -0.2155
MED15 -0.1836
PIAS4 -0.375
PDGFRB 0.0443
TRIM33 -0.2426
SRRT 0.2876
NBAS 0.187
CUTA 0.0686
LSR 0.1023
ATP5G1 1.7408
PDHA1 0.9123
LIPT1 -0.0073
NOP58 -0.0581
METTL13 0.6479
PIGT 0.2837
TRMT6 0.2858
ATP6V1H 0.2718
GET4 0.5715
PDHA2 -0.2
DPH5 -0.2384
ERGIC3 -1.2363
TAF9B -0.4833
HMP19 0.1545
UBE2D4 0.6654
PDHB -0.6312
KLF13 0.1864
CCZ1 0.6097
DYNC2LI1 -0.1553
SLC25A39 -0.3237
PDK1 -0.0518
LUC7L2 0.4872
OTUD6B 0.6866
RBMX2 -0.5108
DHRS7 0.2975
C14orf166 0.2975
SF3B14 -0.1829
PDK2 1.7408
MRPL48 1.4696
TMBIM4 0.1539
PPIL1 0.0686
YPEL5 -0.1491
FAM96B 0.0683
MRPS23 0.4075
PDK3 0.9123
MRPS33 0.4872
PTRH2 1.8957
CHMP3 -0.1199
CDK5RAP1 -0.2673
RASD1 -0.3102
STYXL1 0.2876
GINS2 0.0683
PDK4 0.2876
MPC1 -0.7191
FKBP7 -0.0281
ZFR 0.684
ASB1 -0.0545
ASB4 0.2876
NUB1 0.4876
HSPB11 -0.2491
TMEM66 -0.362
ENPP1 0.0673
TPPP3 0.0683
ASB2 0.277
MPP6 0.6699
ENPP2 0.6926
SUFU -0.2548
OAZ3 -0.2863
ENPP3 0.0673
LSM7 -0.375
NAA38 0.2909
CPSF3 0.3883
TRAPPC2L 0.0683
HECA -0.6661
VPS29 0.2858
ATP5G2 0.1315
PDPK1 0.0164
CYB5R2 0.4747
NLK 0.2677
PADI3 -0.2656
ACSL5 -1.2404
GPRC5B 0.0196
EMCN -0.2
CYB5R1 0.2755
ZNF44 0.4694
SELT 0.4306
RAB23 0.0686
CES1P1 0.0739
CAB39 -0.0545
SLC26A4 0.2876
UIMC1 0.2741
FBXO40 0.3919
DNAJB11 0.4266
CMPK1 -0.206
POLR3K 0.0164
WBP11 0.1013
PDYN 0.2691
UPB1 -0.2944
MSRB1 0.0164
RAPGEF6 -0.5373
GHRL 0.0777
PDZK1 -0.179
WWOX 0.0683
ARID4B 0.4012
CD244 0.5932
LUC7L3 1.7408
PECAM1 0.2409
RTEL1 0.8138
HIGD1B -0.3237
ERAP1 -0.5573
TMEM8B -0.7127
CDK12 2.6813
C9orf78 0.537
SERPINF1 -0.2974
SYT17 0.0196
ATP8A2 -0.2351
RAB8B -0.2687
INPP5K -0.2974
GNG13 0.0164
MST4 -0.5108
TM7SF3 0.0663
RSF1 -0.2207
ZAK -0.0023
MYOZ2 -0.2
PEG3 0.0706
KDM3B 0.0277
PENK 0.2464
ATP5G3 -0.0281
ASIC5 -0.2178
SIX4 0.2975
COQ3 0.0938
CALML5 0.0438
TUBA8 -0.2642
PHAX -0.5373
GALNT7 -0.2182
CECR1 -0.2642
PEPD 0.1023
PER1 -0.2853
PET112 -0.2178
PEX1 0.2876
PEX6 0.0686
PEX7 0.0673
PEX10 -0.2698
PEX12 0.2744
PEX13 -0.1973
PEX14 -0.2698
PF4 -0.228
PF4V1 -0.228
PFAS -0.2853
CFP 0.2384
ACP1 0.1505
PFDN1 0.0277
PFDN2 0.5932
PFDN4 2.649
PFDN5 0.1315
ATP8B1 0.2486
PFKFB1 0.2557
PFKFB2 -0.2856
PFKFB3 0.0438
ATP5I -0.2719
PFKFB4 -0.7116
PFKL -0.3366
VIT -0.1553
PFKM 0.1327
PFKP 0.0438
PFN1 -0.3153
